id,doc_number,staff_id,project_id,period,date,week_label,hours,bill_rate,cost_rate,billable_value,labor_cost
TS-2026-09-01960,TS-2026-0646,staff-professional-services-10,svc-sub-32-2,2026-09,2026-09-08,2026-09-W1,23.3,185.00,133.25,4305.71,3101.27
TS-2026-09-01961,TS-2026-0647,staff-professional-services-10,svc-sub-32-2,2026-09,2026-09-14,2026-09-W2,31.2,185.00,133.25,5767.55,4154.19
TS-2026-09-01962,TS-2026-0648,staff-professional-services-10,svc-sub-32-2,2026-09,2026-09-20,2026-09-W3,23.8,185.00,133.25,4403.30,3171.57
TS-2026-09-01963,TS-2026-0649,staff-professional-services-10,svc-sub-32-2,2026-09,2026-09-25,2026-09-W4,34.4,185.00,133.25,6372.85,4590.17
TS-2026-09-01964,TS-2026-0650,staff-professional-services-10,svc-sub-32-2,2026-09,2026-09-30,2026-09-W5,37.3,185.00,133.25,6900.59,4970.29
TS-2026-10-01965,TS-2026-0651,staff-professional-services-3,svc-sub-30-1,2026-10,2026-10-07,2026-10-W1,19.3,193.00,119.49,3727.11,2307.53
TS-2026-10-01966,TS-2026-0652,staff-professional-services-3,svc-sub-30-1,2026-10,2026-10-13,2026-10-W2,20.6,193.00,119.49,3980.46,2464.38
TS-2026-10-01967,TS-2026-0653,staff-professional-services-3,svc-sub-30-1,2026-10,2026-10-19,2026-10-W3,22.3,193.00,119.49,4304.19,2664.81
TS-2026-10-01968,TS-2026-0654,staff-professional-services-3,svc-sub-30-1,2026-10,2026-10-26,2026-10-W4,12.5,193.00,119.49,2415.71,1495.61
TS-2026-10-01969,TS-2026-0655,staff-professional-services-3,svc-sub-30-1,2026-10,2026-10-31,2026-10-W5,24.2,193.00,119.49,4677.81,2896.12
TS-2026-10-01970,TS-2026-0656,staff-professional-services-6,svc-sub-30-1,2026-10,2026-10-08,2026-10-W1,15.8,194.00,112.98,3064.90,1784.91
TS-2026-10-01971,TS-2026-0657,staff-professional-services-6,svc-sub-30-1,2026-10,2026-10-13,2026-10-W2,17.5,194.00,112.98,3404.16,1982.48
TS-2026-10-01972,TS-2026-0658,staff-professional-services-6,svc-sub-30-1,2026-10,2026-10-20,2026-10-W3,14.6,194.00,112.98,2833.59,1650.20
TS-2026-10-01973,TS-2026-0659,staff-professional-services-6,svc-sub-30-1,2026-10,2026-10-25,2026-10-W4,19.6,194.00,112.98,3805.21,2216.04
TS-2026-10-01974,TS-2026-0660,staff-professional-services-6,svc-sub-30-1,2026-10,2026-10-31,2026-10-W5,25.8,194.00,112.98,5000.12,2911.93
TS-2026-10-01975,TS-2026-0661,staff-professional-services-13,svc-sub-30-4,2026-10,2026-10-08,2026-10-W1,26.6,211.00,133.21,5602.30,3536.88
TS-2026-10-01976,TS-2026-0662,staff-professional-services-13,svc-sub-30-4,2026-10,2026-10-13,2026-10-W2,30.1,211.00,133.21,6355.93,4012.67
TS-2026-10-01977,TS-2026-0663,staff-professional-services-13,svc-sub-30-4,2026-10,2026-10-20,2026-10-W3,18.1,211.00,133.21,3814.33,2408.09
TS-2026-10-01978,TS-2026-0664,staff-professional-services-13,svc-sub-30-4,2026-10,2026-10-26,2026-10-W4,15.9,211.00,133.21,3357.33,2119.57
TS-2026-10-01979,TS-2026-0665,staff-professional-services-13,svc-sub-30-4,2026-10,2026-10-31,2026-10-W5,27.4,211.00,133.21,5787.42,3653.75
TS-2026-10-01980,TS-2026-0666,staff-professional-services-7,svc-sub-30-4,2026-10,2026-10-07,2026-10-W1,23.8,216.00,137.96,5140.84,3283.47
TS-2026-10-01981,TS-2026-0667,staff-professional-services-7,svc-sub-30-4,2026-10,2026-10-13,2026-10-W2,17,216.00,137.96,3661.89,2338.86
TS-2026-10-01982,TS-2026-0668,staff-professional-services-7,svc-sub-30-4,2026-10,2026-10-20,2026-10-W3,18.4,216.00,137.96,3971.17,2536.40
TS-2026-10-01983,TS-2026-0669,staff-professional-services-7,svc-sub-30-4,2026-10,2026-10-26,2026-10-W4,18.7,216.00,137.96,4045.22,2583.70
TS-2026-10-01984,TS-2026-0670,staff-professional-services-7,svc-sub-30-4,2026-10,2026-10-31,2026-10-W5,33.8,216.00,137.96,7296.20,4660.11
TS-2026-10-01985,TS-2026-0671,staff-professional-services-2,svc-sub-30-4,2026-10,2026-10-08,2026-10-W1,15,223.00,146.80,3351.90,2206.54
TS-2026-10-01986,TS-2026-0672,staff-professional-services-2,svc-sub-30-4,2026-10,2026-10-14,2026-10-W2,24.4,223.00,146.80,5444.90,3584.36
TS-2026-10-01987,TS-2026-0673,staff-professional-services-2,svc-sub-30-4,2026-10,2026-10-19,2026-10-W3,15.9,223.00,146.80,3534.65,2326.85
TS-2026-10-01988,TS-2026-0674,staff-professional-services-2,svc-sub-30-4,2026-10,2026-10-25,2026-10-W4,30.4,223.00,146.80,6784.94,4466.50
TS-2026-10-01989,TS-2026-0675,staff-professional-services-2,svc-sub-30-4,2026-10,2026-10-31,2026-10-W5,32.2,223.00,146.80,7190.72,4733.62
TS-2026-10-01990,TS-2026-0676,staff-professional-services-12,svc-sub-31-0,2026-10,2026-10-07,2026-10-W1,16.6,226.00,151.47,3746.62,2511.06
TS-2026-10-01991,TS-2026-0677,staff-professional-services-12,svc-sub-31-0,2026-10,2026-10-13,2026-10-W2,29.9,226.00,151.47,6762.91,4532.65
TS-2026-10-01992,TS-2026-0678,staff-professional-services-12,svc-sub-31-0,2026-10,2026-10-19,2026-10-W3,34.1,226.00,151.47,7712.84,5169.31
TS-2026-10-01993,TS-2026-0679,staff-professional-services-12,svc-sub-31-0,2026-10,2026-10-25,2026-10-W4,17.7,226.00,151.47,4001.49,2681.88
TS-2026-10-01994,TS-2026-0680,staff-professional-services-12,svc-sub-31-0,2026-10,2026-10-31,2026-10-W5,24.5,226.00,151.47,5533.58,3708.72
TS-2026-10-01995,TS-2026-0681,staff-professional-services-1,svc-sub-31-0,2026-10,2026-10-07,2026-10-W1,17.8,213.00,143.17,3781.68,2541.89
TS-2026-10-01996,TS-2026-0682,staff-professional-services-1,svc-sub-31-0,2026-10,2026-10-13,2026-10-W2,35,213.00,143.17,7447.38,5005.83
TS-2026-10-01997,TS-2026-0683,staff-professional-services-1,svc-sub-31-0,2026-10,2026-10-20,2026-10-W3,29.1,213.00,143.17,6201.20,4168.20
TS-2026-10-01998,TS-2026-0684,staff-professional-services-1,svc-sub-31-0,2026-10,2026-10-25,2026-10-W4,22.9,213.00,143.17,4874.43,3276.40
TS-2026-10-01999,TS-2026-0685,staff-professional-services-1,svc-sub-31-0,2026-10,2026-10-31,2026-10-W5,26.4,213.00,143.17,5617.90,3776.13
TS-2026-10-02000,TS-2026-0686,staff-professional-services-9,svc-sub-31-0,2026-10,2026-10-07,2026-10-W1,22.5,216.00,152.07,4860.41,3421.86
TS-2026-10-02001,TS-2026-0687,staff-professional-services-9,svc-sub-31-0,2026-10,2026-10-14,2026-10-W2,24.4,216.00,152.07,5269.85,3710.12
TS-2026-10-02002,TS-2026-0688,staff-professional-services-9,svc-sub-31-0,2026-10,2026-10-20,2026-10-W3,22.2,216.00,152.07,4790.78,3372.84
TS-2026-10-02003,TS-2026-0689,staff-professional-services-9,svc-sub-31-0,2026-10,2026-10-25,2026-10-W4,23.4,216.00,152.07,5052.58,3557.16
TS-2026-10-02004,TS-2026-0690,staff-professional-services-9,svc-sub-31-0,2026-10,2026-10-31,2026-10-W5,33.1,216.00,152.07,7143.96,5029.55
TS-2026-10-02005,TS-2026-0691,staff-professional-services-5,svc-sub-31-4,2026-10,2026-10-07,2026-10-W1,10.4,217.00,133.62,2264.89,1394.63
TS-2026-10-02006,TS-2026-0692,staff-professional-services-5,svc-sub-31-4,2026-10,2026-10-13,2026-10-W2,19.2,217.00,133.62,4161.22,2562.31
TS-2026-10-02007,TS-2026-0693,staff-professional-services-5,svc-sub-31-4,2026-10,2026-10-20,2026-10-W3,17.1,217.00,133.62,3710.56,2284.82
TS-2026-10-02008,TS-2026-0694,staff-professional-services-5,svc-sub-31-4,2026-10,2026-10-26,2026-10-W4,19.5,217.00,133.62,4224.19,2601.09
TS-2026-10-02009,TS-2026-0695,staff-professional-services-5,svc-sub-31-4,2026-10,2026-10-31,2026-10-W5,16.7,217.00,133.62,3628.71,2234.42
TS-2026-10-02010,TS-2026-0696,staff-professional-services-11,svc-sub-31-4,2026-10,2026-10-07,2026-10-W1,11.1,212.00,130.60,2352.20,1449.04
TS-2026-10-02011,TS-2026-0697,staff-professional-services-11,svc-sub-31-4,2026-10,2026-10-13,2026-10-W2,20.7,212.00,130.60,4390.99,2705.02
TS-2026-10-02012,TS-2026-0698,staff-professional-services-11,svc-sub-31-4,2026-10,2026-10-19,2026-10-W3,19.6,212.00,130.60,4165.49,2566.10
TS-2026-10-02013,TS-2026-0699,staff-professional-services-11,svc-sub-31-4,2026-10,2026-10-26,2026-10-W4,19.3,212.00,130.60,4095.54,2523.01
TS-2026-10-02014,TS-2026-0700,staff-professional-services-11,svc-sub-31-4,2026-10,2026-10-31,2026-10-W5,17.7,212.00,130.60,3762.87,2318.07
TS-2026-10-02015,TS-2026-0701,staff-professional-services-8,svc-sub-32-0,2026-10,2026-10-07,2026-10-W1,5.4,189.00,130.59,1015.13,701.41
TS-2026-10-02016,TS-2026-0702,staff-professional-services-8,svc-sub-32-0,2026-10,2026-10-13,2026-10-W2,7.7,189.00,130.59,1457.12,1006.80
TS-2026-10-02017,TS-2026-0703,staff-professional-services-8,svc-sub-32-0,2026-10,2026-10-20,2026-10-W3,8,189.00,130.59,1515.75,1047.31
TS-2026-10-02018,TS-2026-0704,staff-professional-services-8,svc-sub-32-0,2026-10,2026-10-25,2026-10-W4,7.8,189.00,130.59,1476.52,1020.21
TS-2026-10-02019,TS-2026-0705,staff-professional-services-8,svc-sub-32-0,2026-10,2026-10-31,2026-10-W5,4.9,189.00,130.59,927.94,641.16
TS-2026-10-02020,TS-2026-0706,staff-professional-services-bf1,svc-sub-32-1,2026-10,2026-10-08,2026-10-W1,8.8,178.00,120.93,1569.10,1066.02
TS-2026-10-02021,TS-2026-0707,staff-professional-services-bf1,svc-sub-32-1,2026-10,2026-10-14,2026-10-W2,5.9,178.00,120.93,1057.74,718.61
TS-2026-10-02022,TS-2026-0708,staff-professional-services-bf1,svc-sub-32-1,2026-10,2026-10-20,2026-10-W3,9.2,178.00,120.93,1639.93,1114.14
TS-2026-10-02023,TS-2026-0709,staff-professional-services-bf1,svc-sub-32-1,2026-10,2026-10-25,2026-10-W4,8.2,178.00,120.93,1466.90,996.59
TS-2026-10-02024,TS-2026-0710,staff-professional-services-bf1,svc-sub-32-1,2026-10,2026-10-31,2026-10-W5,8.8,178.00,120.93,1572.00,1067.99
TS-2026-10-02025,TS-2026-0711,staff-professional-services-4,svc-sub-32-2,2026-10,2026-10-07,2026-10-W1,29,181.00,133.44,5254.71,3873.97
TS-2026-10-02026,TS-2026-0712,staff-professional-services-4,svc-sub-32-2,2026-10,2026-10-14,2026-10-W2,31.9,181.00,133.44,5771.38,4254.88
TS-2026-10-02027,TS-2026-0713,staff-professional-services-4,svc-sub-32-2,2026-10,2026-10-20,2026-10-W3,28.6,181.00,133.44,5175.47,3815.55
TS-2026-10-02028,TS-2026-0714,staff-professional-services-4,svc-sub-32-2,2026-10,2026-10-26,2026-10-W4,28.8,181.00,133.44,5212.22,3842.64
TS-2026-10-02029,TS-2026-0715,staff-professional-services-4,svc-sub-32-2,2026-10,2026-10-31,2026-10-W5,21.7,181.00,133.44,3927.77,2895.70
TS-2026-10-02030,TS-2026-0716,staff-professional-services-0,svc-sub-33-0,2026-10,2026-10-07,2026-10-W1,18,180.00,115.36,3246.47,2080.63
TS-2026-10-02031,TS-2026-0717,staff-professional-services-0,svc-sub-33-0,2026-10,2026-10-14,2026-10-W2,14.6,180.00,115.36,2630.28,1685.72
TS-2026-10-02032,TS-2026-0718,staff-professional-services-0,svc-sub-33-0,2026-10,2026-10-19,2026-10-W3,24.1,180.00,115.36,4332.56,2776.69
TS-2026-10-02033,TS-2026-0719,staff-professional-services-0,svc-sub-33-0,2026-10,2026-10-25,2026-10-W4,23,180.00,115.36,4131.30,2647.70
TS-2026-10-02034,TS-2026-0720,staff-professional-services-0,svc-sub-33-0,2026-10,2026-10-31,2026-10-W5,12,180.00,115.36,2151.03,1378.57
TS-2026-10-02035,TS-2026-0721,staff-professional-services-bf0,svc-sub-33-0,2026-10,2026-10-07,2026-10-W1,21.5,178.00,125.20,3822.57,2688.68
TS-2026-10-02036,TS-2026-0722,staff-professional-services-bf0,svc-sub-33-0,2026-10,2026-10-14,2026-10-W2,16.3,178.00,125.20,2892.99,2034.84
TS-2026-10-02037,TS-2026-0723,staff-professional-services-bf0,svc-sub-33-0,2026-10,2026-10-19,2026-10-W3,19.9,178.00,125.20,3547.26,2495.04
TS-2026-10-02038,TS-2026-0724,staff-professional-services-bf0,svc-sub-33-0,2026-10,2026-10-26,2026-10-W4,24.7,178.00,125.20,4400.48,3095.17
TS-2026-10-02039,TS-2026-0725,staff-professional-services-bf0,svc-sub-33-0,2026-10,2026-10-31,2026-10-W5,17.4,178.00,125.20,3090.39,2173.69
TS-2026-10-02040,TS-2026-0726,staff-professional-services-14,svc-sub-33-1,2026-10,2026-10-07,2026-10-W1,25.2,192.00,132.20,4833.15,3327.83
TS-2026-10-02041,TS-2026-0727,staff-professional-services-14,svc-sub-33-1,2026-10,2026-10-13,2026-10-W2,16.7,192.00,132.20,3212.75,2212.11
TS-2026-10-02042,TS-2026-0728,staff-professional-services-14,svc-sub-33-1,2026-10,2026-10-19,2026-10-W3,14.8,192.00,132.20,2837.96,1954.05
TS-2026-10-02043,TS-2026-0729,staff-professional-services-14,svc-sub-33-1,2026-10,2026-10-25,2026-10-W4,18.8,192.00,132.20,3603.76,2481.34
TS-2026-10-02044,TS-2026-0730,staff-professional-services-14,svc-sub-33-1,2026-10,2026-10-31,2026-10-W5,18.5,192.00,132.20,3548.57,2443.34
TS-2026-10-02045,TS-2026-0731,staff-professional-services-10,svc-sub-33-1,2026-10,2026-10-08,2026-10-W1,23.4,195.00,124.13,4562.30,2904.20
TS-2026-10-02046,TS-2026-0732,staff-professional-services-10,svc-sub-33-1,2026-10,2026-10-13,2026-10-W2,27.5,195.00,124.13,5353.76,3408.01
TS-2026-10-02047,TS-2026-0733,staff-professional-services-10,svc-sub-33-1,2026-10,2026-10-20,2026-10-W3,14.3,195.00,124.13,2781.32,1770.49
TS-2026-10-02048,TS-2026-0734,staff-professional-services-10,svc-sub-33-1,2026-10,2026-10-25,2026-10-W4,27.3,195.00,124.13,5328.77,3392.10
TS-2026-10-02049,TS-2026-0735,staff-professional-services-10,svc-sub-33-1,2026-10,2026-10-31,2026-10-W5,24.6,195.00,124.13,4803.76,3057.90
TS-2026-10-02050,TS-2026-0736,staff-professional-services-8,svc-sub-33-2,2026-10,2026-10-08,2026-10-W1,23.8,206.00,134.09,4903.14,3191.56
TS-2026-10-02051,TS-2026-0737,staff-professional-services-8,svc-sub-33-2,2026-10,2026-10-14,2026-10-W2,20.1,206.00,134.09,4132.78,2690.12
TS-2026-10-02052,TS-2026-0738,staff-professional-services-8,svc-sub-33-2,2026-10,2026-10-19,2026-10-W3,17.8,206.00,134.09,3675.89,2392.72
TS-2026-10-02053,TS-2026-0739,staff-professional-services-8,svc-sub-33-2,2026-10,2026-10-26,2026-10-W4,15.6,206.00,134.09,3212.39,2091.02
TS-2026-10-02054,TS-2026-0740,staff-professional-services-8,svc-sub-33-2,2026-10,2026-10-31,2026-10-W5,18.4,206.00,134.09,3797.18,2471.67
TS-2026-10-02055,TS-2026-0741,staff-professional-services-bf1,svc-sub-33-2,2026-10,2026-10-07,2026-10-W1,21.3,223.00,143.47,4745.88,3053.32
TS-2026-10-02056,TS-2026-0742,staff-professional-services-bf1,svc-sub-33-2,2026-10,2026-10-14,2026-10-W2,10.8,223.00,143.47,2411.32,1551.35
TS-2026-10-02057,TS-2026-0743,staff-professional-services-bf1,svc-sub-33-2,2026-10,2026-10-20,2026-10-W3,17.5,223.00,143.47,3906.90,2513.56
TS-2026-10-02058,TS-2026-0744,staff-professional-services-bf1,svc-sub-33-2,2026-10,2026-10-26,2026-10-W4,12.3,223.00,143.47,2733.42,1758.58
TS-2026-10-02059,TS-2026-0745,staff-professional-services-bf1,svc-sub-33-2,2026-10,2026-10-31,2026-10-W5,12.5,223.00,143.47,2781.15,1789.29
TS-2026-10-02060,TS-2026-0746,staff-professional-services-5,svc-sub-33-3,2026-10,2026-10-07,2026-10-W1,9.5,205.00,116.08,1951.63,1105.10
TS-2026-10-02061,TS-2026-0747,staff-professional-services-5,svc-sub-33-3,2026-10,2026-10-14,2026-10-W2,15.5,205.00,116.08,3184.53,1803.22
TS-2026-10-02062,TS-2026-0748,staff-professional-services-5,svc-sub-33-3,2026-10,2026-10-19,2026-10-W3,15.3,205.00,116.08,3135.97,1775.72
TS-2026-10-02063,TS-2026-0749,staff-professional-services-5,svc-sub-33-3,2026-10,2026-10-25,2026-10-W4,16.9,205.00,116.08,3457.19,1957.61
TS-2026-10-02064,TS-2026-0750,staff-professional-services-5,svc-sub-33-3,2026-10,2026-10-31,2026-10-W5,12,205.00,116.08,2467.29,1397.09
TS-2026-10-02065,TS-2026-0751,staff-professional-services-11,svc-sub-33-3,2026-10,2026-10-07,2026-10-W1,17.1,203.00,119.20,3476.12,2041.15
TS-2026-10-02066,TS-2026-0752,staff-professional-services-11,svc-sub-33-3,2026-10,2026-10-13,2026-10-W2,10.3,203.00,119.20,2095.85,1230.67
TS-2026-10-02067,TS-2026-0753,staff-professional-services-11,svc-sub-33-3,2026-10,2026-10-19,2026-10-W3,20.6,203.00,119.20,4187.71,2458.99
TS-2026-10-02068,TS-2026-0754,staff-professional-services-11,svc-sub-33-3,2026-10,2026-10-25,2026-10-W4,18.4,203.00,119.20,3726.59,2188.22
TS-2026-10-02069,TS-2026-0755,staff-professional-services-11,svc-sub-33-3,2026-10,2026-10-31,2026-10-W5,21.1,203.00,119.20,4279.43,2512.85
TS-2026-10-02070,TS-2026-0756,staff-professional-services-0,svc-sub-33-4,2026-10,2026-10-07,2026-10-W1,5.8,208.00,126.98,1205.32,735.82
TS-2026-10-02071,TS-2026-0757,staff-professional-services-0,svc-sub-33-4,2026-10,2026-10-13,2026-10-W2,4.6,208.00,126.98,963.96,588.48
TS-2026-10-02072,TS-2026-0758,staff-professional-services-0,svc-sub-33-4,2026-10,2026-10-19,2026-10-W3,4.3,208.00,126.98,885.64,540.67
TS-2026-10-02073,TS-2026-0759,staff-professional-services-0,svc-sub-33-4,2026-10,2026-10-25,2026-10-W4,6.1,208.00,126.98,1262.79,770.91
TS-2026-10-02074,TS-2026-0760,staff-professional-services-0,svc-sub-33-4,2026-10,2026-10-31,2026-10-W5,5.6,208.00,126.98,1161.54,709.10
TS-2026-11-02075,TS-2026-0761,staff-professional-services-11,svc-sub-30-1,2026-11,2026-11-08,2026-11-W1,2.3,203.00,121.05,475.45,283.51
TS-2026-11-02076,TS-2026-0762,staff-professional-services-11,svc-sub-30-1,2026-11,2026-11-13,2026-11-W2,4.4,203.00,121.05,897.15,534.98
TS-2026-11-02077,TS-2026-0763,staff-professional-services-11,svc-sub-30-1,2026-11,2026-11-19,2026-11-W3,3.6,203.00,121.05,737.43,439.73
TS-2026-11-02078,TS-2026-0764,staff-professional-services-11,svc-sub-30-1,2026-11,2026-11-25,2026-11-W4,3.3,203.00,121.05,663.81,395.83
TS-2026-11-02079,TS-2026-0765,staff-professional-services-11,svc-sub-30-1,2026-11,2026-11-30,2026-11-W5,3.8,203.00,121.05,762.90,454.92
TS-2026-11-02080,TS-2026-0766,staff-professional-services-1,svc-sub-30-4,2026-11,2026-11-07,2026-11-W1,13.9,215.00,138.15,2990.31,1921.45
TS-2026-11-02081,TS-2026-0767,staff-professional-services-1,svc-sub-30-4,2026-11,2026-11-14,2026-11-W2,25.5,215.00,138.15,5476.55,3519.00
TS-2026-11-02082,TS-2026-0768,staff-professional-services-1,svc-sub-30-4,2026-11,2026-11-19,2026-11-W3,25.8,215.00,138.15,5552.78,3567.98
TS-2026-11-02083,TS-2026-0769,staff-professional-services-1,svc-sub-30-4,2026-11,2026-11-25,2026-11-W4,26.6,215.00,138.15,5719.67,3675.22
TS-2026-11-02084,TS-2026-0770,staff-professional-services-1,svc-sub-30-4,2026-11,2026-11-30,2026-11-W5,21.1,215.00,138.15,4536.01,2914.65
TS-2026-11-02085,TS-2026-0771,staff-professional-services-14,svc-sub-30-4,2026-11,2026-11-07,2026-11-W1,19.4,207.00,132.11,4020.20,2565.74
TS-2026-11-02086,TS-2026-0772,staff-professional-services-14,svc-sub-30-4,2026-11,2026-11-14,2026-11-W2,14.6,207.00,132.11,3018.08,1926.18
TS-2026-11-02087,TS-2026-0773,staff-professional-services-14,svc-sub-30-4,2026-11,2026-11-19,2026-11-W3,26.7,207.00,132.11,5519.60,3522.68
TS-2026-11-02088,TS-2026-0774,staff-professional-services-14,svc-sub-30-4,2026-11,2026-11-26,2026-11-W4,18.2,207.00,132.11,3770.87,2406.62
TS-2026-11-02089,TS-2026-0775,staff-professional-services-14,svc-sub-30-4,2026-11,2026-11-30,2026-11-W5,27.5,207.00,132.11,5694.81,3634.50
TS-2026-11-02090,TS-2026-0776,staff-professional-services-3,svc-sub-30-4,2026-11,2026-11-08,2026-11-W1,17,212.00,138.42,3604.88,2353.71
TS-2026-11-02091,TS-2026-0777,staff-professional-services-3,svc-sub-30-4,2026-11,2026-11-14,2026-11-W2,18.9,212.00,138.42,3996.94,2609.70
TS-2026-11-02092,TS-2026-0778,staff-professional-services-3,svc-sub-30-4,2026-11,2026-11-19,2026-11-W3,17,212.00,138.42,3593.88,2346.53
TS-2026-11-02093,TS-2026-0779,staff-professional-services-3,svc-sub-30-4,2026-11,2026-11-25,2026-11-W4,21.3,212.00,138.42,4519.61,2950.96
TS-2026-11-02094,TS-2026-0780,staff-professional-services-3,svc-sub-30-4,2026-11,2026-11-30,2026-11-W5,27.3,212.00,138.42,5793.33,3782.61
TS-2026-11-02095,TS-2026-0781,staff-professional-services-4,svc-sub-31-0,2026-11,2026-11-07,2026-11-W1,27.8,219.00,142.16,6087.15,3951.37
TS-2026-11-02096,TS-2026-0782,staff-professional-services-4,svc-sub-31-0,2026-11,2026-11-13,2026-11-W2,27.4,219.00,142.16,5994.57,3891.27
TS-2026-11-02097,TS-2026-0783,staff-professional-services-4,svc-sub-31-0,2026-11,2026-11-19,2026-11-W3,26.5,219.00,142.16,5797.63,3763.43
TS-2026-11-02098,TS-2026-0784,staff-professional-services-4,svc-sub-31-0,2026-11,2026-11-26,2026-11-W4,24.6,219.00,142.16,5379.51,3492.01
TS-2026-11-02099,TS-2026-0785,staff-professional-services-4,svc-sub-31-0,2026-11,2026-11-30,2026-11-W5,21.4,219.00,142.16,4685.90,3041.77
TS-2026-11-02100,TS-2026-0786,staff-professional-services-13,svc-sub-31-0,2026-11,2026-11-07,2026-11-W1,29.7,224.00,150.59,6648.63,4469.72
TS-2026-11-02101,TS-2026-0787,staff-professional-services-13,svc-sub-31-0,2026-11,2026-11-13,2026-11-W2,20.6,224.00,150.59,4617.99,3104.57
TS-2026-11-02102,TS-2026-0788,staff-professional-services-13,svc-sub-31-0,2026-11,2026-11-19,2026-11-W3,17.7,224.00,150.59,3972.35,2670.52
TS-2026-11-02103,TS-2026-0789,staff-professional-services-13,svc-sub-31-0,2026-11,2026-11-25,2026-11-W4,24.7,224.00,150.59,5537.23,3722.55
TS-2026-11-02104,TS-2026-0790,staff-professional-services-13,svc-sub-31-0,2026-11,2026-11-30,2026-11-W5,16.4,224.00,150.59,3673.44,2469.57
TS-2026-11-02105,TS-2026-0791,staff-professional-services-2,svc-sub-31-0,2026-11,2026-11-07,2026-11-W1,15,212.00,135.69,3182.72,2037.09
TS-2026-11-02106,TS-2026-0792,staff-professional-services-2,svc-sub-31-0,2026-11,2026-11-14,2026-11-W2,19.4,212.00,135.69,4117.13,2635.16
TS-2026-11-02107,TS-2026-0793,staff-professional-services-2,svc-sub-31-0,2026-11,2026-11-20,2026-11-W3,19,212.00,135.69,4020.52,2573.32
TS-2026-11-02108,TS-2026-0794,staff-professional-services-2,svc-sub-31-0,2026-11,2026-11-25,2026-11-W4,28.5,212.00,135.69,6044.93,3869.04
TS-2026-11-02109,TS-2026-0795,staff-professional-services-2,svc-sub-31-0,2026-11,2026-11-30,2026-11-W5,22.5,212.00,135.69,4760.08,3046.68
TS-2026-11-02110,TS-2026-0796,staff-professional-services-0,svc-sub-31-4,2026-11,2026-11-08,2026-11-W1,16.1,210.00,125.60,3379.33,2021.16
TS-2026-11-02111,TS-2026-0797,staff-professional-services-0,svc-sub-31-4,2026-11,2026-11-13,2026-11-W2,14.9,210.00,125.60,3138.75,1877.27
TS-2026-11-02112,TS-2026-0798,staff-professional-services-0,svc-sub-31-4,2026-11,2026-11-20,2026-11-W3,17.5,210.00,125.60,3668.35,2194.02
TS-2026-11-02113,TS-2026-0799,staff-professional-services-0,svc-sub-31-4,2026-11,2026-11-25,2026-11-W4,10.5,210.00,125.60,2199.44,1315.47
TS-2026-11-02114,TS-2026-0800,staff-professional-services-0,svc-sub-31-4,2026-11,2026-11-30,2026-11-W5,17.9,210.00,125.60,3755.17,2245.95
TS-2026-11-02115,TS-2026-0801,staff-professional-services-bf1,svc-sub-31-4,2026-11,2026-11-07,2026-11-W1,15.2,208.00,123.22,3160.45,1872.26
