id,doc_number,staff_id,period,period_label,date,gross_pay,employee_taxes,benefits,net_pay
PC-2024-10-5199,PAY-2024-1030,staff-finance-1,2024-10,2024-10 2nd half,2024-10-31,3250.00,638.63,243.86,2367.51
PC-2024-11-5200,PAY-2024-1031,staff-finance-1,2024-11,2024-11 1st half,2024-11-15,3250.00,638.63,243.86,2367.51
PC-2024-11-5201,PAY-2024-1032,staff-finance-1,2024-11,2024-11 2nd half,2024-11-30,3250.00,638.63,243.86,2367.51
PC-2024-12-5202,PAY-2024-1033,staff-finance-1,2024-12,2024-12 1st half,2024-12-15,5200.00,1021.80,390.18,3788.02
PC-2024-12-5203,PAY-2024-1034,staff-finance-1,2024-12,2024-12 2nd half,2024-12-31,5200.00,1021.80,390.18,3788.02
PC-2025-01-5204,PAY-2025-1649,staff-finance-1,2025-01,2025-01 1st half,2025-01-15,3363.75,660.97,252.40,2450.38
PC-2025-01-5205,PAY-2025-1650,staff-finance-1,2025-01,2025-01 2nd half,2025-01-31,3363.75,660.97,252.40,2450.38
PC-2025-02-5206,PAY-2025-1651,staff-finance-1,2025-02,2025-02 1st half,2025-02-15,3363.75,660.97,252.40,2450.38
PC-2025-02-5207,PAY-2025-1652,staff-finance-1,2025-02,2025-02 2nd half,2025-02-28,3363.75,660.97,252.40,2450.38
PC-2025-03-5208,PAY-2025-1653,staff-finance-1,2025-03,2025-03 1st half,2025-03-15,3363.75,660.97,252.40,2450.38
PC-2025-03-5209,PAY-2025-1654,staff-finance-1,2025-03,2025-03 2nd half,2025-03-31,3363.75,660.97,252.40,2450.38
PC-2025-04-5210,PAY-2025-1655,staff-finance-1,2025-04,2025-04 1st half,2025-04-15,3363.75,660.97,252.40,2450.38
PC-2025-04-5211,PAY-2025-1656,staff-finance-1,2025-04,2025-04 2nd half,2025-04-30,3363.75,660.97,252.40,2450.38
PC-2025-05-5212,PAY-2025-1657,staff-finance-1,2025-05,2025-05 1st half,2025-05-15,3363.75,660.97,252.40,2450.38
PC-2025-05-5213,PAY-2025-1658,staff-finance-1,2025-05,2025-05 2nd half,2025-05-31,3363.75,660.97,252.40,2450.38
PC-2025-06-5214,PAY-2025-1659,staff-finance-1,2025-06,2025-06 1st half,2025-06-15,3363.75,660.97,252.40,2450.38
PC-2025-06-5215,PAY-2025-1660,staff-finance-1,2025-06,2025-06 2nd half,2025-06-30,3363.75,660.97,252.40,2450.38
PC-2025-07-5216,PAY-2025-1661,staff-finance-1,2025-07,2025-07 1st half,2025-07-15,3363.75,660.97,252.40,2450.38
PC-2025-07-5217,PAY-2025-1662,staff-finance-1,2025-07,2025-07 2nd half,2025-07-31,3363.75,660.97,252.40,2450.38
PC-2025-08-5218,PAY-2025-1663,staff-finance-1,2025-08,2025-08 1st half,2025-08-15,3363.75,660.97,252.40,2450.38
PC-2025-08-5219,PAY-2025-1664,staff-finance-1,2025-08,2025-08 2nd half,2025-08-31,3363.75,660.97,252.40,2450.38
PC-2024-08-5220,PAY-2024-1035,staff-finance-2,2024-08,2024-08 1st half,2024-08-15,5383.33,1596.16,390.31,3396.86
PC-2024-08-5221,PAY-2024-1036,staff-finance-2,2024-08,2024-08 2nd half,2024-08-31,5383.34,1596.16,390.31,3396.87
PC-2024-09-5222,PAY-2024-1037,staff-finance-2,2024-09,2024-09 1st half,2024-09-15,5383.33,1596.16,390.31,3396.86
PC-2024-09-5223,PAY-2024-1038,staff-finance-2,2024-09,2024-09 2nd half,2024-09-30,5383.34,1596.16,390.31,3396.87
PC-2024-10-5224,PAY-2024-1039,staff-finance-2,2024-10,2024-10 1st half,2024-10-15,5383.33,1596.16,390.31,3396.86
PC-2024-10-5225,PAY-2024-1040,staff-finance-2,2024-10,2024-10 2nd half,2024-10-31,5383.34,1596.16,390.31,3396.87
PC-2024-11-5226,PAY-2024-1041,staff-finance-2,2024-11,2024-11 1st half,2024-11-15,5383.33,1596.16,390.31,3396.86
PC-2024-11-5227,PAY-2024-1042,staff-finance-2,2024-11,2024-11 2nd half,2024-11-30,5383.34,1596.16,390.31,3396.87
PC-2024-12-5228,PAY-2024-1043,staff-finance-2,2024-12,2024-12 1st half,2024-12-15,8613.33,2553.85,624.50,5434.98
PC-2024-12-5229,PAY-2024-1044,staff-finance-2,2024-12,2024-12 2nd half,2024-12-31,8613.34,2553.85,624.50,5434.99
PC-2025-01-5230,PAY-2025-1665,staff-finance-2,2025-01,2025-01 1st half,2025-01-15,5383.33,1596.16,390.31,3396.86
PC-2025-01-5231,PAY-2025-1666,staff-finance-2,2025-01,2025-01 2nd half,2025-01-31,5383.34,1596.16,390.31,3396.87
PC-2025-02-5232,PAY-2025-1667,staff-finance-2,2025-02,2025-02 1st half,2025-02-15,5383.33,1596.16,390.31,3396.86
PC-2025-02-5233,PAY-2025-1668,staff-finance-2,2025-02,2025-02 2nd half,2025-02-28,5383.34,1596.16,390.31,3396.87
PC-2025-03-5234,PAY-2025-1669,staff-finance-2,2025-03,2025-03 1st half,2025-03-15,5383.33,1596.16,390.31,3396.86
PC-2025-03-5235,PAY-2025-1670,staff-finance-2,2025-03,2025-03 2nd half,2025-03-31,5383.34,1596.16,390.31,3396.87
PC-2025-04-5236,PAY-2025-1671,staff-finance-2,2025-04,2025-04 1st half,2025-04-15,5383.33,1596.16,390.31,3396.86
PC-2025-04-5237,PAY-2025-1672,staff-finance-2,2025-04,2025-04 2nd half,2025-04-30,5383.34,1596.16,390.31,3396.87
PC-2025-05-5238,PAY-2025-1673,staff-finance-2,2025-05,2025-05 1st half,2025-05-15,5383.33,1596.16,390.31,3396.86
PC-2025-05-5239,PAY-2025-1674,staff-finance-2,2025-05,2025-05 2nd half,2025-05-31,5383.34,1596.16,390.31,3396.87
PC-2025-06-5240,PAY-2025-1675,staff-finance-2,2025-06,2025-06 1st half,2025-06-15,5383.33,1596.16,390.31,3396.86
PC-2025-06-5241,PAY-2025-1676,staff-finance-2,2025-06,2025-06 2nd half,2025-06-30,5383.34,1596.16,390.31,3396.87
PC-2025-07-5242,PAY-2025-1677,staff-finance-2,2025-07,2025-07 1st half,2025-07-15,5383.33,1596.16,390.31,3396.86
PC-2025-07-5243,PAY-2025-1678,staff-finance-2,2025-07,2025-07 2nd half,2025-07-31,5383.34,1596.16,390.31,3396.87
PC-2025-08-5244,PAY-2025-1679,staff-finance-2,2025-08,2025-08 1st half,2025-08-15,5571.75,1652.03,403.97,3515.75
PC-2025-08-5245,PAY-2025-1680,staff-finance-2,2025-08,2025-08 2nd half,2025-08-31,5571.75,1652.03,403.97,3515.75
PC-2025-09-5246,PAY-2025-1681,staff-finance-2,2025-09,2025-09 1st half,2025-09-15,5571.75,1652.03,403.97,3515.75
PC-2025-09-5247,PAY-2025-1682,staff-finance-2,2025-09,2025-09 2nd half,2025-09-30,5571.75,1652.03,403.97,3515.75
PC-2025-10-5248,PAY-2025-1683,staff-finance-2,2025-10,2025-10 1st half,2025-10-15,5571.75,1652.03,403.97,3515.75
PC-2025-10-5249,PAY-2025-1684,staff-finance-2,2025-10,2025-10 2nd half,2025-10-31,5571.75,1652.03,403.97,3515.75
PC-2025-11-5250,PAY-2025-1685,staff-finance-2,2025-11,2025-11 1st half,2025-11-15,5571.75,1652.03,403.97,3515.75
PC-2025-11-5251,PAY-2025-1686,staff-finance-2,2025-11,2025-11 2nd half,2025-11-30,5571.75,1652.03,403.97,3515.75
PC-2025-12-5252,PAY-2025-1687,staff-finance-2,2025-12,2025-12 1st half,2025-12-15,8914.80,2643.24,646.36,5625.20
PC-2025-12-5253,PAY-2025-1688,staff-finance-2,2025-12,2025-12 2nd half,2025-12-31,8914.80,2643.24,646.36,5625.20
PC-2026-01-5254,PAY-2026-2523,staff-finance-2,2026-01,2026-01 1st half,2026-01-15,5571.75,1652.03,403.97,3515.75
PC-2026-01-5255,PAY-2026-2524,staff-finance-2,2026-01,2026-01 2nd half,2026-01-31,5571.75,1652.03,403.97,3515.75
PC-2026-02-5256,PAY-2026-2525,staff-finance-2,2026-02,2026-02 1st half,2026-02-15,5571.75,1652.03,403.97,3515.75
PC-2026-02-5257,PAY-2026-2526,staff-finance-2,2026-02,2026-02 2nd half,2026-02-28,5571.75,1652.03,403.97,3515.75
PC-2026-03-5258,PAY-2026-2527,staff-finance-2,2026-03,2026-03 1st half,2026-03-15,5571.75,1652.03,403.97,3515.75
PC-2026-03-5259,PAY-2026-2528,staff-finance-2,2026-03,2026-03 2nd half,2026-03-31,5571.75,1652.03,403.97,3515.75
PC-2026-04-5260,PAY-2026-2529,staff-finance-2,2026-04,2026-04 1st half,2026-04-15,5571.75,1652.03,403.97,3515.75
PC-2026-04-5261,PAY-2026-2530,staff-finance-2,2026-04,2026-04 2nd half,2026-04-30,5571.75,1652.03,403.97,3515.75
PC-2026-05-5262,PAY-2026-2531,staff-finance-2,2026-05,2026-05 1st half,2026-05-15,5571.75,1652.03,403.97,3515.75
PC-2026-05-5263,PAY-2026-2532,staff-finance-2,2026-05,2026-05 2nd half,2026-05-31,5571.75,1652.03,403.97,3515.75
PC-2026-06-5264,PAY-2026-2533,staff-finance-2,2026-06,2026-06 1st half,2026-06-15,5571.75,1652.03,403.97,3515.75
PC-2026-06-5265,PAY-2026-2534,staff-finance-2,2026-06,2026-06 2nd half,2026-06-30,5571.75,1652.03,403.97,3515.75
PC-2026-07-5266,PAY-2026-2535,staff-finance-2,2026-07,2026-07 1st half,2026-07-15,5571.75,1652.03,403.97,3515.75
PC-2026-07-5267,PAY-2026-2536,staff-finance-2,2026-07,2026-07 2nd half,2026-07-31,5571.75,1652.03,403.97,3515.75
PC-2026-08-5268,PAY-2026-2537,staff-finance-2,2026-08,2026-08 1st half,2026-08-15,5766.76,1709.85,418.11,3638.80
PC-2026-08-5269,PAY-2026-2538,staff-finance-2,2026-08,2026-08 2nd half,2026-08-31,5766.76,1709.85,418.11,3638.80
PC-2026-09-5270,PAY-2026-2539,staff-finance-2,2026-09,2026-09 1st half,2026-09-15,5766.76,1709.85,418.11,3638.80
PC-2026-09-5271,PAY-2026-2540,staff-finance-2,2026-09,2026-09 2nd half,2026-09-30,5766.76,1709.85,418.11,3638.80
PC-2026-10-5272,PAY-2026-2541,staff-finance-2,2026-10,2026-10 1st half,2026-10-15,5766.76,1709.85,418.11,3638.80
PC-2026-10-5273,PAY-2026-2542,staff-finance-2,2026-10,2026-10 2nd half,2026-10-31,5766.76,1709.85,418.11,3638.80
PC-2026-11-5274,PAY-2026-2543,staff-finance-2,2026-11,2026-11 1st half,2026-11-15,5766.76,1709.85,418.11,3638.80
PC-2026-11-5275,PAY-2026-2544,staff-finance-2,2026-11,2026-11 2nd half,2026-11-30,5766.76,1709.85,418.11,3638.80
PC-2026-12-5276,PAY-2026-2545,staff-finance-2,2026-12,2026-12 1st half,2026-12-15,9226.82,2735.75,668.98,5822.09
PC-2026-12-5277,PAY-2026-2546,staff-finance-2,2026-12,2026-12 2nd half,2026-12-31,9226.82,2735.75,668.98,5822.09
PC-2025-04-5278,PAY-2025-1689,staff-finance-3,2025-04,2025-04 1st half,2025-04-15,3675.00,722.14,293.09,2659.77
PC-2025-04-5279,PAY-2025-1690,staff-finance-3,2025-04,2025-04 2nd half,2025-04-30,3675.00,722.14,293.09,2659.77
PC-2025-05-5280,PAY-2025-1691,staff-finance-3,2025-05,2025-05 1st half,2025-05-15,3675.00,722.14,293.09,2659.77
PC-2025-05-5281,PAY-2025-1692,staff-finance-3,2025-05,2025-05 2nd half,2025-05-31,3675.00,722.14,293.09,2659.77
PC-2025-06-5282,PAY-2025-1693,staff-finance-3,2025-06,2025-06 1st half,2025-06-15,3675.00,722.14,293.09,2659.77
PC-2025-06-5283,PAY-2025-1694,staff-finance-3,2025-06,2025-06 2nd half,2025-06-30,3675.00,722.14,293.09,2659.77
PC-2025-07-5284,PAY-2025-1695,staff-finance-3,2025-07,2025-07 1st half,2025-07-15,3675.00,722.14,293.09,2659.77
PC-2025-07-5285,PAY-2025-1696,staff-finance-3,2025-07,2025-07 2nd half,2025-07-31,3675.00,722.14,293.09,2659.77
PC-2025-08-5286,PAY-2025-1697,staff-finance-3,2025-08,2025-08 1st half,2025-08-15,3675.00,722.14,293.09,2659.77
PC-2025-08-5287,PAY-2025-1698,staff-finance-3,2025-08,2025-08 2nd half,2025-08-31,3675.00,722.14,293.09,2659.77
PC-2025-09-5288,PAY-2025-1699,staff-finance-3,2025-09,2025-09 1st half,2025-09-15,3675.00,722.14,293.09,2659.77
PC-2025-09-5289,PAY-2025-1700,staff-finance-3,2025-09,2025-09 2nd half,2025-09-30,3675.00,722.14,293.09,2659.77
PC-2025-10-5290,PAY-2025-1701,staff-finance-3,2025-10,2025-10 1st half,2025-10-15,3675.00,722.14,293.09,2659.77
PC-2025-10-5291,PAY-2025-1702,staff-finance-3,2025-10,2025-10 2nd half,2025-10-31,3675.00,722.14,293.09,2659.77
PC-2025-11-5292,PAY-2025-1703,staff-finance-3,2025-11,2025-11 1st half,2025-11-15,3675.00,722.14,293.09,2659.77
PC-2025-11-5293,PAY-2025-1704,staff-finance-3,2025-11,2025-11 2nd half,2025-11-30,3675.00,722.14,293.09,2659.77
PC-2025-12-5294,PAY-2025-1705,staff-finance-3,2025-12,2025-12 1st half,2025-12-15,5880.00,1155.42,468.94,4255.64
PC-2025-12-5295,PAY-2025-1706,staff-finance-3,2025-12,2025-12 2nd half,2025-12-31,5880.00,1155.42,468.94,4255.64
PC-2026-01-5296,PAY-2026-2547,staff-finance-3,2026-01,2026-01 1st half,2026-01-15,3675.00,722.14,293.09,2659.77
PC-2026-01-5297,PAY-2026-2548,staff-finance-3,2026-01,2026-01 2nd half,2026-01-31,3675.00,722.14,293.09,2659.77
PC-2026-02-5298,PAY-2026-2549,staff-finance-3,2026-02,2026-02 1st half,2026-02-15,3675.00,722.14,293.09,2659.77
PC-2026-02-5299,PAY-2026-2550,staff-finance-3,2026-02,2026-02 2nd half,2026-02-28,3675.00,722.14,293.09,2659.77
PC-2026-03-5300,PAY-2026-2551,staff-finance-3,2026-03,2026-03 1st half,2026-03-15,3675.00,722.14,293.09,2659.77
PC-2026-03-5301,PAY-2026-2552,staff-finance-3,2026-03,2026-03 2nd half,2026-03-31,3675.00,722.14,293.09,2659.77
PC-2026-04-5302,PAY-2026-2553,staff-finance-3,2026-04,2026-04 1st half,2026-04-15,3803.63,747.42,303.35,2752.86
PC-2026-04-5303,PAY-2026-2554,staff-finance-3,2026-04,2026-04 2nd half,2026-04-30,3803.62,747.40,303.35,2752.87
PC-2026-05-5304,PAY-2026-2555,staff-finance-3,2026-05,2026-05 1st half,2026-05-15,3803.63,747.42,303.35,2752.86
PC-2026-05-5305,PAY-2026-2556,staff-finance-3,2026-05,2026-05 2nd half,2026-05-31,3803.62,747.40,303.35,2752.87
PC-2026-06-5306,PAY-2026-2557,staff-finance-3,2026-06,2026-06 1st half,2026-06-15,3803.63,747.42,303.35,2752.86
PC-2026-06-5307,PAY-2026-2558,staff-finance-3,2026-06,2026-06 2nd half,2026-06-30,3803.62,747.40,303.35,2752.87
PC-2026-07-5308,PAY-2026-2559,staff-finance-3,2026-07,2026-07 1st half,2026-07-15,3803.63,747.42,303.35,2752.86
PC-2026-07-5309,PAY-2026-2560,staff-finance-3,2026-07,2026-07 2nd half,2026-07-31,3803.62,747.40,303.35,2752.87
PC-2026-08-5310,PAY-2026-2561,staff-finance-3,2026-08,2026-08 1st half,2026-08-15,3803.63,747.42,303.35,2752.86
PC-2026-08-5311,PAY-2026-2562,staff-finance-3,2026-08,2026-08 2nd half,2026-08-31,3803.62,747.40,303.35,2752.87
PC-2026-09-5312,PAY-2026-2563,staff-finance-3,2026-09,2026-09 1st half,2026-09-15,3803.63,747.42,303.35,2752.86
PC-2026-09-5313,PAY-2026-2564,staff-finance-3,2026-09,2026-09 2nd half,2026-09-30,3803.62,747.40,303.35,2752.87
PC-2026-10-5314,PAY-2026-2565,staff-finance-3,2026-10,2026-10 1st half,2026-10-15,3803.63,747.42,303.35,2752.86
PC-2026-10-5315,PAY-2026-2566,staff-finance-3,2026-10,2026-10 2nd half,2026-10-31,3803.62,747.40,303.35,2752.87
PC-2026-11-5316,PAY-2026-2567,staff-finance-3,2026-11,2026-11 1st half,2026-11-15,3803.63,747.42,303.35,2752.86
PC-2026-11-5317,PAY-2026-2568,staff-finance-3,2026-11,2026-11 2nd half,2026-11-30,3803.62,747.40,303.35,2752.87
PC-2026-12-5318,PAY-2026-2569,staff-finance-3,2026-12,2026-12 1st half,2026-12-15,6085.80,1195.86,485.36,4404.58
PC-2026-12-5319,PAY-2026-2570,staff-finance-3,2026-12,2026-12 2nd half,2026-12-31,6085.80,1195.86,485.36,4404.58
PC-2026-01-5320,PAY-2026-2571,staff-finance-4,2026-01,2026-01 1st half,2026-01-15,4854.17,1439.27,413.91,3000.99
PC-2026-01-5321,PAY-2026-2572,staff-finance-4,2026-01,2026-01 2nd half,2026-01-31,4854.16,1439.27,413.91,3000.98
PC-2026-02-5322,PAY-2026-2573,staff-finance-4,2026-02,2026-02 1st half,2026-02-15,4854.17,1439.27,413.91,3000.99
PC-2026-02-5323,PAY-2026-2574,staff-finance-4,2026-02,2026-02 2nd half,2026-02-28,4854.16,1439.27,413.91,3000.98
PC-2026-03-5324,PAY-2026-2575,staff-finance-4,2026-03,2026-03 1st half,2026-03-15,4854.17,1439.27,413.91,3000.99
PC-2026-03-5325,PAY-2026-2576,staff-finance-4,2026-03,2026-03 2nd half,2026-03-31,4854.16,1439.27,413.91,3000.98
PC-2026-04-5326,PAY-2026-2577,staff-finance-4,2026-04,2026-04 1st half,2026-04-15,4854.17,1439.27,413.91,3000.99
PC-2026-04-5327,PAY-2026-2578,staff-finance-4,2026-04,2026-04 2nd half,2026-04-30,4854.16,1439.27,413.91,3000.98
PC-2026-05-5328,PAY-2026-2579,staff-finance-4,2026-05,2026-05 1st half,2026-05-15,4854.17,1439.27,413.91,3000.99
PC-2026-05-5329,PAY-2026-2580,staff-finance-4,2026-05,2026-05 2nd half,2026-05-31,4854.16,1439.27,413.91,3000.98
PC-2026-06-5330,PAY-2026-2581,staff-finance-4,2026-06,2026-06 1st half,2026-06-15,4854.17,1439.27,413.91,3000.99
PC-2026-06-5331,PAY-2026-2582,staff-finance-4,2026-06,2026-06 2nd half,2026-06-30,4854.16,1439.27,413.91,3000.98
PC-2026-07-5332,PAY-2026-2583,staff-finance-4,2026-07,2026-07 1st half,2026-07-15,4854.17,1439.27,413.91,3000.99
PC-2026-07-5333,PAY-2026-2584,staff-finance-4,2026-07,2026-07 2nd half,2026-07-31,4854.16,1439.27,413.91,3000.98
PC-2026-08-5334,PAY-2026-2585,staff-finance-4,2026-08,2026-08 1st half,2026-08-15,4854.17,1439.27,413.91,3000.99
PC-2026-08-5335,PAY-2026-2586,staff-finance-4,2026-08,2026-08 2nd half,2026-08-31,4854.16,1439.27,413.91,3000.98
PC-2026-09-5336,PAY-2026-2587,staff-finance-4,2026-09,2026-09 1st half,2026-09-15,4854.17,1439.27,413.91,3000.99
PC-2026-09-5337,PAY-2026-2588,staff-finance-4,2026-09,2026-09 2nd half,2026-09-30,4854.16,1439.27,413.91,3000.98
PC-2026-10-5338,PAY-2026-2589,staff-finance-4,2026-10,2026-10 1st half,2026-10-15,4854.17,1439.27,413.91,3000.99
PC-2026-10-5339,PAY-2026-2590,staff-finance-4,2026-10,2026-10 2nd half,2026-10-31,4854.16,1439.27,413.91,3000.98
PC-2026-11-5340,PAY-2026-2591,staff-finance-4,2026-11,2026-11 1st half,2026-11-15,4854.17,1439.27,413.91,3000.99
PC-2026-11-5341,PAY-2026-2592,staff-finance-4,2026-11,2026-11 2nd half,2026-11-30,4854.16,1439.27,413.91,3000.98
PC-2026-12-5342,PAY-2026-2593,staff-finance-4,2026-12,2026-12 1st half,2026-12-15,7766.67,2302.82,662.25,4801.60
PC-2026-12-5343,PAY-2026-2594,staff-finance-4,2026-12,2026-12 2nd half,2026-12-31,7766.66,2302.82,662.25,4801.59
PC-2026-05-5344,PAY-2026-2595,staff-finance-5,2026-05,2026-05 1st half,2026-05-15,8120.83,2570.24,620.48,4930.11
PC-2026-05-5345,PAY-2026-2596,staff-finance-5,2026-05,2026-05 2nd half,2026-05-31,8120.84,2570.24,620.48,4930.12
PC-2026-06-5346,PAY-2026-2597,staff-finance-5,2026-06,2026-06 1st half,2026-06-15,8120.83,2570.24,620.48,4930.11
PC-2026-06-5347,PAY-2026-2598,staff-finance-5,2026-06,2026-06 2nd half,2026-06-30,8120.84,2570.24,620.48,4930.12
PC-2026-07-5348,PAY-2026-2599,staff-finance-5,2026-07,2026-07 1st half,2026-07-15,8120.83,2570.24,620.48,4930.11
PC-2026-07-5349,PAY-2026-2600,staff-finance-5,2026-07,2026-07 2nd half,2026-07-31,8120.84,2570.24,620.48,4930.12
PC-2026-08-5350,PAY-2026-2601,staff-finance-5,2026-08,2026-08 1st half,2026-08-15,8120.83,2570.24,620.48,4930.11
PC-2026-08-5351,PAY-2026-2602,staff-finance-5,2026-08,2026-08 2nd half,2026-08-31,8120.84,2570.24,620.48,4930.12
PC-2026-09-5352,PAY-2026-2603,staff-finance-5,2026-09,2026-09 1st half,2026-09-15,8120.83,2570.24,620.48,4930.11
PC-2026-09-5353,PAY-2026-2604,staff-finance-5,2026-09,2026-09 2nd half,2026-09-30,8120.84,2570.24,620.48,4930.12
PC-2026-10-5354,PAY-2026-2605,staff-finance-5,2026-10,2026-10 1st half,2026-10-15,8120.83,2570.24,620.48,4930.11
PC-2026-10-5355,PAY-2026-2606,staff-finance-5,2026-10,2026-10 2nd half,2026-10-31,8120.84,2570.24,620.48,4930.12
PC-2026-11-5356,PAY-2026-2607,staff-finance-5,2026-11,2026-11 1st half,2026-11-15,8120.83,2570.24,620.48,4930.11
PC-2026-11-5357,PAY-2026-2608,staff-finance-5,2026-11,2026-11 2nd half,2026-11-30,8120.84,2570.24,620.48,4930.12
PC-2026-12-5358,PAY-2026-2609,staff-finance-5,2026-12,2026-12 1st half,2026-12-15,12993.33,4112.39,992.77,7888.17
PC-2026-12-5359,PAY-2026-2610,staff-finance-5,2026-12,2026-12 2nd half,2026-12-31,12993.34,4112.39,992.77,7888.18
PC-2026-09-5360,PAY-2026-2611,staff-finance-6,2026-09,2026-09 1st half,2026-09-15,3066.67,602.60,248.52,2215.55
PC-2026-09-5361,PAY-2026-2612,staff-finance-6,2026-09,2026-09 2nd half,2026-09-30,3066.66,602.60,248.52,2215.54
PC-2026-10-5362,PAY-2026-2613,staff-finance-6,2026-10,2026-10 1st half,2026-10-15,3066.67,602.60,248.52,2215.55
PC-2026-10-5363,PAY-2026-2614,staff-finance-6,2026-10,2026-10 2nd half,2026-10-31,3066.66,602.60,248.52,2215.54
PC-2026-11-5364,PAY-2026-2615,staff-finance-6,2026-11,2026-11 1st half,2026-11-15,3066.67,602.60,248.52,2215.55
PC-2026-11-5365,PAY-2026-2616,staff-finance-6,2026-11,2026-11 2nd half,2026-11-30,3066.66,602.60,248.52,2215.54
PC-2026-12-5366,PAY-2026-2617,staff-finance-6,2026-12,2026-12 1st half,2026-12-15,4906.67,964.16,397.63,3544.88
PC-2026-12-5367,PAY-2026-2618,staff-finance-6,2026-12,2026-12 2nd half,2026-12-31,4906.66,964.16,397.63,3544.87
PC-2025-09-5368,PAY-2025-1707,staff-finance-bf0,2025-09,2025-09 1st half,2025-09-15,3250.00,638.63,278.03,2333.34
PC-2025-09-5369,PAY-2025-1708,staff-finance-bf0,2025-09,2025-09 2nd half,2025-09-30,3250.00,638.63,278.03,2333.34
PC-2025-10-5370,PAY-2025-1709,staff-finance-bf0,2025-10,2025-10 1st half,2025-10-15,3250.00,638.63,278.03,2333.34
PC-2025-10-5371,PAY-2025-1710,staff-finance-bf0,2025-10,2025-10 2nd half,2025-10-31,3250.00,638.63,278.03,2333.34
PC-2025-11-5372,PAY-2025-1711,staff-finance-bf0,2025-11,2025-11 1st half,2025-11-15,3250.00,638.63,278.03,2333.34
PC-2025-11-5373,PAY-2025-1712,staff-finance-bf0,2025-11,2025-11 2nd half,2025-11-30,3250.00,638.63,278.03,2333.34
PC-2025-12-5374,PAY-2025-1713,staff-finance-bf0,2025-12,2025-12 1st half,2025-12-15,5200.00,1021.80,444.85,3733.35
PC-2025-12-5375,PAY-2025-1714,staff-finance-bf0,2025-12,2025-12 2nd half,2025-12-31,5200.00,1021.80,444.85,3733.35
PC-2026-01-5376,PAY-2026-2619,staff-finance-bf0,2026-01,2026-01 1st half,2026-01-15,3250.00,638.63,278.03,2333.34
PC-2026-01-5377,PAY-2026-2620,staff-finance-bf0,2026-01,2026-01 2nd half,2026-01-31,3250.00,638.63,278.03,2333.34
PC-2026-02-5378,PAY-2026-2621,staff-finance-bf0,2026-02,2026-02 1st half,2026-02-15,3250.00,638.63,278.03,2333.34
PC-2026-02-5379,PAY-2026-2622,staff-finance-bf0,2026-02,2026-02 2nd half,2026-02-28,3250.00,638.63,278.03,2333.34
PC-2026-03-5380,PAY-2026-2623,staff-finance-bf0,2026-03,2026-03 1st half,2026-03-15,3250.00,638.63,278.03,2333.34
PC-2026-03-5381,PAY-2026-2624,staff-finance-bf0,2026-03,2026-03 2nd half,2026-03-31,3250.00,638.63,278.03,2333.34
PC-2026-04-5382,PAY-2026-2625,staff-finance-bf0,2026-04,2026-04 1st half,2026-04-15,3250.00,638.63,278.03,2333.34
PC-2026-04-5383,PAY-2026-2626,staff-finance-bf0,2026-04,2026-04 2nd half,2026-04-30,3250.00,638.63,278.03,2333.34
PC-2026-05-5384,PAY-2026-2627,staff-finance-bf0,2026-05,2026-05 1st half,2026-05-15,3250.00,638.63,278.03,2333.34
PC-2026-05-5385,PAY-2026-2628,staff-finance-bf0,2026-05,2026-05 2nd half,2026-05-31,3250.00,638.63,278.03,2333.34
PC-2026-06-5386,PAY-2026-2629,staff-finance-bf0,2026-06,2026-06 1st half,2026-06-15,3250.00,638.63,278.03,2333.34
PC-2026-06-5387,PAY-2026-2630,staff-finance-bf0,2026-06,2026-06 2nd half,2026-06-30,3250.00,638.63,278.03,2333.34
PC-2026-07-5388,PAY-2026-2631,staff-finance-bf0,2026-07,2026-07 1st half,2026-07-15,3250.00,638.63,278.03,2333.34
PC-2026-07-5389,PAY-2026-2632,staff-finance-bf0,2026-07,2026-07 2nd half,2026-07-31,3250.00,638.63,278.03,2333.34
PC-2026-08-5390,PAY-2026-2633,staff-finance-bf0,2026-08,2026-08 1st half,2026-08-15,3250.00,638.63,278.03,2333.34
PC-2026-08-5391,PAY-2026-2634,staff-finance-bf0,2026-08,2026-08 2nd half,2026-08-31,3250.00,638.63,278.03,2333.34
